timestamp,open,high,low,close,volume,rsi,ema_10,ema_20,macd,macd_signal,bb_high,bb_low,bb_mid,return_1,return_3,vol_change,future_close,target
2026-01-31 16:00:00,2534.2,2551.26,2468.06,2482.71,88576.4258,12.118307394985138,2592.508510919183,2637.870899505091,-52.72721972138288,-37.154216382468015,2782.6412120216696,2526.9937879783306,2654.8175,-0.02031804908846968,-0.055695018142814745,1.2243298102341091,2403.39,0
2026-01-31 17:00:00,2482.71,2495.43,2370.0,2403.39,180516.4972,9.04817598468152,2558.1233271156952,2615.539385266511,-64.83916913242638,-42.69120693245969,2805.784297412004,2473.6967025879967,2639.7405000000003,-0.03194895900044714,-0.05329520343169125,1.0379745013373527,2381.08,0
2026-01-31 18:00:00,2403.39,2417.42,2250.0,2381.08,204390.8215,8.403313497248107,2525.9336312764776,2593.209920003034,-75.36939537603666,-49.22684462117509,2820.4918153304093,2426.1051846695905,2623.2985,-0.009282721489229817,-0.06042143477231465,0.13225563685488995,2382.82,1
2026-01-31 19:00:00,2381.07,2433.66,2372.37,2382.82,89128.6363,8.948353327950429,2499.912971044391,2573.17278476465,-82.62185872500686,-55.90584744194145,2826.122671272047,2388.018328727953,2607.0705,0.0007307608312194791,-0.040234260143150014,-0.5639303387212034,2382.61,0
2026-01-31 20:00:00,2382.83,2407.24,2355.24,2382.61,42997.5482,8.941438035064891,2478.585158127229,2555.0239481203976,-87.37918062263316,-62.20051407807979,2825.4723738759526,2356.2816261240473,2590.877,-8.813087014547527e-05,-0.008646120687861636,-0.5175787492666933,2419.6,1
2026-01-31 21:00:00,2382.6,2423.92,2373.21,2419.6,42879.7871,20.583453504794463,2467.8605839222782,2542.126429251788,-87.15988375470351,-67.19238801340454,2817.1367206673876,2336.5772793326123,2576.857,0.015524991500917018,0.01617753288423729,-0.0027387863943366675,2419.59,0
2026-01-31 22:00:00,2419.6,2424.98,2406.34,2419.59,15968.4957,20.58268736183659,2459.0841141182273,2530.4562931325704,-85.99559266154301,-70.95302894303224,2805.114758427722,2320.353241572278,2562.734,-4.132914531274068e-06,0.015431295691659352,-0.6275985311503565,2451.95,1
2026-01-31 23:00:00,2419.58,2473.77,2416.94,2451.95,52393.4878,29.701361228643776,2457.7870024603676,2522.979503310421,-81.52196752973259,-73.06681666037231,2789.4184358066673,2311.658564193332,2550.5384999999997,0.013374166697663448,0.029102538812478596,2.2810534432495104,2452.18,1
2026-02-01 00:00:00,2451.96,2475.98,2446.12,2452.18,31996.0758,29.763089753851602,2456.7675474675734,2516.236693471333,-77.06961772526847,-73.86737687335155,2771.1597481881827,2305.5692518118176,2538.3645,9.38028915760114e-05,0.013465035543064996,-0.3893119709430759,2444.7,0
2026-02-01 01:00:00,2452.18,2455.61,2429.15,2444.7,25046.808,28.875074265548974,2454.5734479280145,2509.4236750454916,-73.29971838872052,-73.75384517642534,2749.765028250345,2301.628971749655,2525.697,-0.003050347038145662,0.010377791278687543,-0.2171912531848671,2452.61,1
2026-02-01 02:00:00,2444.7,2461.81,2440.24,2452.61,18593.7778,31.212363627395703,2454.216457395648,2504.012848850683,-68.87977197531427,-72.77903053620312,2726.0643770869992,2301.3006229130006,2513.6825,0.0032355708266864625,0.000269173514957588,-0.2576388256739143,2445.46,0
2026-02-01 03:00:00,2452.61,2456.62,2438.13,2445.46,17349.576,30.244851635606807,2452.624374232803,2498.43638705538,-65.20226670013471,-71.26367776898945,2701.828105102267,2302.076894897734,2501.9525000000003,-0.0029152617008003645,-0.0027404187294569615,-0.06691495474362386,2448.23,1
2026-02-01 04:00:00,2445.46,2454.66,2441.52,2448.23,14512.1428,31.135453907400176,2451.8253970995656,2493.654826383439,-61.3570159380979,-69.28234540281115,2682.180655224697,2302.1443447753027,2492.1625,0.0011327112281533935,0.0014439399517323093,-0.1635448151585953,2430.51,0
2026-02-01 05:00:00,2448.23,2449.44,2424.56,2430.51,27364.6736,28.618245526477892,2447.94987035419,2487.64103339454,-59.058691085354894,-67.23761453931989,2658.7913601235273,2303.749639876472,2481.2704999999996,-0.007237882061734369,-0.009010808893382904,0.8856397692007274,2418.65,0
2026-02-01 06:00:00,2430.52,2440.0,2408.17,2418.65,39396.8089,27.042395845535708,2442.622621198883,2481.070458785536,-57.531072570125616,-65.29630614548104,2630.7025222555963,2308.5364777444033,2469.6195,-0.004879634315431813,-0.010963172572849289,0.43969591875563263,2411.22,0
2026-02-01 07:00:00,2418.66,2438.79,2393.46,2411.22,41360.5907,26.07375200455479,2436.913053708177,2474.4180341392944,-56.271302251127054,-63.49130536661024,2600.440183908532,2315.8488160914676,2458.1445,-0.0030719616314887066,-0.015117043741805447,0.04984621482883589,2412.95,1
2026-02-01 08:00:00,2411.22,2428.37,2396.57,2412.95,26787.2595,26.73182835342108,2432.5561348521446,2468.5639356498377,-54.50502861372206,-61.69405001603261,2565.505837263319,2328.7231627366814,2447.1145,0.0007174791184545448,-0.007224821128076209,-0.352348236651272,2432.23,1
2026-02-01 09:00:00,2412.95,2438.22,2406.63,2432.23,13076.8797,33.804032104050904,2432.4968376063,2465.103560826044,-50.96205036659558,-59.54765008614521,2521.2119949191524,2353.326005080848,2437.2690000000002,0.007990219440933366,0.005614702416637307,-0.5118246530594144,2381.03,0
2026-02-01 10:00:00,2432.23,2438.98,2376.1,2381.03,35950.3688,26.4911597033755,2423.1392307687906,2457.0965550330875,-51.68977908617944,-57.97607588615206,2502.687983711198,2356.084016288802,2429.386,-0.021050640769992857,-0.012520632708753032,1.7491549685205103,2411.86,1
2026-02-01 11:00:00,2381.04,2423.9,2381.03,2411.86,24016.0062,35.534613573130514,2421.0884615381015,2452.788311696603,-49.2115063840165,-56.22316198572496,2478.8365019772955,2367.701498022705,2423.2690000000002,0.012948177889400725,-0.0004517292111314575,-0.33196773769953647,2396.02,0
2026-02-01 12:00:00,2411.86,2412.47,2365.0,2396.02,35212.3148,33.26990339399924,2416.530559440265,2447.381805820736,-47.972614593045364,-54.57305250718904,2468.476914343637,2369.3920856563627,2418.9345,-0.00656754537991433,-0.01488757231018445,0.4662019366067618,2381.13,0
2026-02-01 13:00:00,2396.01,2410.53,2370.1,2381.13,16675.0461,31.253471740728386,2410.0940940874893,2441.0721100282854,-47.64308268167997,-53.18705854208723,2469.657833695552,2365.985166304448,2417.8215,-0.006214472333285981,4.199863084464184e-05,-0.5264427745034246,2373.07,0
2026-02-01 14:00:00,2381.13,2389.57,2326.96,2373.07,58996.7022,30.186934543242813,2403.3624406170366,2434.59571859702,-47.484924259023956,-52.04663168547457,2470.495623653839,2364.3463763461614,2417.4210000000003,-0.003384947482917733,-0.016083023061040036,2.5380233341603775,2315.39,0
2026-02-01 15:00:00,2373.07,2373.07,2285.4,2315.39,104485.0708,23.901013173304506,2387.367451413939,2423.2427930163517,-51.421125788179324,-51.92153050601553,2481.9764223430343,2346.122577656966,2414.0495,-0.024306067667620557,-0.0336516389679552,0.771032395095467,2304.06,0
2026-02-01 16:00:00,2315.47,2333.15,2284.17,2304.06,65276.3945,22.892609157904943,2372.22064206595,2411.892050824318,-54.82286629349301,-52.50179766351103,2492.427621581983,2327.8163784180174,2410.1220000000003,-0.004893344101857489,-0.03236698542288752,-0.37525625431264964,2313.96,1
2026-02-01 17:00:00,2304.07,2321.94,2296.92,2313.96,66387.2351,25.837000353702706,2361.627798053959,2402.56518884105,-56.07354200228838,-53.216146531266496,2497.0033159125496,2312.6766840874498,2404.8399999999997,0.00429676310512761,-0.024908662618464694,0.01701749320728796,2350.97,1
2026-02-01 18:00:00,2313.96,2377.99,2313.33,2350.97,62483.8957,35.71911570917129,2359.6900165896027,2397.6513613323787,-53.462036737073504,-53.2653245724279,2496.1922930214837,2306.6257069785165,2401.409,0.015994226347905593,0.015366741672029338,-0.05879653511884253,2320.35,0
2026-02-01 19:00:00,2350.96,2356.0,2306.29,2320.35,42306.8961,31.928483035874848,2352.5372863005837,2390.289326919771,-53.24935270606966,-53.26213019915626,2492.8796032413693,2296.778396758631,2394.829,-0.013024411200483144,0.007070128382073326,-0.32291519877176933,2316.36,0
2026-02-01 20:00:00,2320.35,2349.24,2298.56,2316.36,49601.9957,31.45996997795237,2345.9595978822954,2383.2484386416977,-52.79418028626833,-53.16854021657868,2488.0534959193637,2288.0225040806363,2388.038,-0.001719568168595198,0.0010371830109423552,0.17243287200168766,2290.58,0
2026-02-01 21:00:00,2316.35,2319.57,2279.16,2290.58,42305.8418,28.545401454287486,2335.890580085514,2374.4228730567743,-53.89244485438667,-53.313321144140275,2485.322788091128,2275.3412119088716,2380.332,-0.011129530815590094,-0.025687269510031974,-0.14709395856021978,2319.33,1
2026-02-01 22:00:00,2290.59,2334.9,2287.18,2319.33,30333.6734,35.6997226209636,2332.8795655245112,2369.175932765653,-51.84530233818987,-53.0197173829502,2476.356153863998,2270.9798461360024,2373.668,0.012551406194064363,-0.00043958885512962453,-0.2829909036344953,2270.15,0
2026-02-01 23:00:00,2319.33,2321.69,2222.0,2270.15,137057.9126,30.14039198978638,2321.4741899746,2359.744891549877,-53.57377697834136,-53.13052930202843,2471.438400029032,2258.3665999709674,2364.9024999999997,-0.021204399546420616,-0.019949403374259655,3.5183420679936512,2293.2,1
2026-02-02 00:00:00,2270.16,2324.17,2242.33,2293.2,60689.7837,35.231242195623,2316.333428161036,2353.4072828308413,-52.478721189532735,-53.0001676795293,2460.8289158548046,2253.473084145196,2357.1510000000003,0.010153514084972226,0.001143815103598067,-0.5571960600543978,2291.29,0
2026-02-02 01:00:00,2293.21,2318.66,2250.13,2291.29,43004.2794,35.00361497632076,2311.780077586302,2347.4913511326663,-51.17508806508749,-52.63515175664094,2451.9078147621926,2248.4721852378075,2350.19,-0.0008328972614686236,-0.012089698318048736,-0.2914082605306765,2262.27,0
2026-02-02 02:00:00,2291.3,2300.51,2259.48,2262.27,39005.3798,31.656937504919355,2302.7782452978836,2339.3750319771743,-51.88551694975149,-52.48522479526305,2445.863017837105,2238.878982162895,2342.371,-0.012665354450986155,-0.003471136268528574,-0.09298841082313303,2239.02,0
2026-02-02 03:00:00,2262.27,2267.67,2166.14,2239.02,155660.4702,29.244503471605725,2291.1858370619047,2329.81740988411,-53.705533689021195,-52.72928657401468,2441.4750577454747,2226.046942254525,2333.761,-0.010277287856887085,-0.023626373626373542,2.9907436101929714,2240.54,1
2026-02-02 04:00:00,2239.01,2268.0,2207.55,2240.54,41154.0244,29.62210014953513,2281.9775030506494,2321.3147994189567,-54.398190294557025,-53.06306731812315,2433.717281951738,2216.5637180482618,2325.1405,0.0006788684335110595,-0.022149095051259282,-0.7356167282090094,2198.02,0
2026-02-02 05:00:00,2240.54,2243.11,2184.95,2198.02,61147.3626,25.519375462104108,2266.7125024959855,2309.5724375695327,-57.712856406648825,-53.99302513582829,2423.7869954284506,2203.073004571549,2313.43,-0.018977567907736526,-0.02840067719591388,0.4858173287179175,2227.44,1
2026-02-02 06:00:00,2198.02,2240.5,2157.14,2227.44,141581.6742,32.4869024399316,2259.572047496715,2301.7503006581487,-57.30522607957937,-54.65546532457851,2417.5882019568753,2193.912798043124,2305.7504999999996,0.013384773568939412,-0.005171905565827917,1.3154175123818015,2228.93,1
2026-02-02 07:00:00,2227.43,2253.16,2217.57,2228.93,57911.8795,32.82962398899504,2254.000766133676,2294.8150339288013,-56.21394618139584,-54.96716149594198,2401.967515393113,2191.2404846068866,2296.604,0.0006689293538770791,-0.005181786533603572,-0.5909648630217992,2249.33,1
2026-02-02 08:00:00,2228.93,2258.62,2228.93,2249.33,37267.1747,37.50711072260833,2253.1515359275527,2290.483125935582,-53.09098960952633,-54.59192711865886,2385.9987552384982,2192.5402447615015,2289.2695,0.00915237356040799,0.02334373663569944,-0.3564848003249489,2291.57,1
2026-02-02 09:00:00,2249.33,2319.0,2237.57,2291.57,56425.2896,45.90667717635872,2260.136711213452,2290.586637751241,-46.66963059043201,-53.00746781301349,2371.910539543572,2197.6724604564274,2284.7915,0.01877892527997238,0.02879089896922027,0.514074787107486,2277.8,0
2026-02-02 10:00:00,2291.58,2299.67,2273.52,2277.8,41471.2155,43.8380955664516,2263.3482182655516,2289.3688627273136,-42.20526519837267,-50.84702729008533,2357.1650262843623,2202.8909737156373,2280.028,-0.006008980742460368,0.021925318426330387,-0.2650243216474337,2282.32,1
2026-02-02 11:00:00,2277.8,2298.01,2273.5,2282.32,67266.3649,44.71866678594658,2266.7976331263603,2288.6975424675693,-37.86600154136522,-48.25082214034131,2353.8075233982063,2202.9414766017935,2278.3745,0.0019843708841864593,0.014666589606682878,0.6220012866514608,2311.66,1
2026-02-02 12:00:00,2282.32,2318.13,2282.01,2311.66,36325.7143,50.17925283510533,2274.9544271033856,2290.8844431849434,-31.694259342383702,-44.9395095807498,2354.7755453689924,2202.7334546310076,2278.7545,0.01285534018016743,0.008766915258970887,-0.4599720922335734,2327.93,1
2026-02-02 13:00:00,2311.65,2335.9,2302.45,2327.93,29550.5716,52.95443540133562,2284.5863494482246,2294.412591453044,-25.199768909080376,-40.991561446415915,2356.996589315909,2201.9094106840907,2279.453,0.007038232265990763,0.02200807796997095,-0.18651092843066275,2328.94,1
2026-02-02 14:00:00,2327.93,2367.68,2274.19,2328.94,115148.8907,53.12897912594509,2292.6506495485473,2297.7009160765638,-19.743746274337354,-36.74199841200021,2352.3448200430576,2204.358179956942,2278.3514999999998,0.0004338618429249319,0.020426583476462534,2.896672194997406,2372.71,1
2026-02-02 15:00:00,2328.93,2396.62,2320.0,2372.71,79805.834,60.046904106637115,2307.206895085175,2304.8446383549863,-11.752460776754106,-31.74409088495099,2363.888292918098,2198.050707081902,2280.9695,0.01879395776619397,0.026409593106252682,-0.3069335404374851,2358.71,0
2026-02-02 16:00:00,2372.71,2387.31,2349.9,2358.71,40086.108,57.141801118405475,2316.5710959787793,2309.974672797369,-6.474360050422092,-26.69014471804521,2371.494073042797,2194.679926957203,2283.087,-0.005900426095055811,0.013222047054679553,-0.49770454124945307,2356.54,0
2026-02-02 17:00:00,2358.71,2381.59,2345.74,2356.54,34835.4371,56.68403039309306,2323.838169437183,2314.4094658642857,-2.438419480784887,-21.83979967059315,2380.407034545071,2192.3629654549286,2286.3849999999998,-0.0009199944037207031,0.0118508849519523,-0.1309848015177726,2345.22,0
2026-02-02 18:00:00,2356.53,2359.78,2332.74,2345.22,29357.1037,54.242806463953926,2327.7257749940586,2317.3438024486395,-0.1515894677545475,-17.502157630025426,2384.1609847470463,2191.198015252953,2287.6794999999997,-0.00480365281302253,-0.011585908096649056,-0.15726323123989172,2331.54,0
2026-02-02 19:00:00,2345.22,2351.17,2327.68,2331.54,19470.9225,51.36388941089688,2328.419270449684,2318.6958212630548,0.5505319324001903,-13.891619717540305,2388.6994037561594,2192.798596243841,2290.7490000000003,-0.005833141453680191,-0.011519008271470454,-0.33675601316215675,2322.07,0
2026-02-02 20:00:00,2331.52,2340.78,2313.33,2322.07,25644.5405,49.40891584124538,2327.2648576406505,2319.0171716189543,0.338911582864057,-11.045513457459434,2391.091167104237,2193.2938328957634,2292.1925,-0.004061693129862598,-0.014627377426226551,0.31706859292362743,2342.04,1
2026-02-02 21:00:00,2322.07,2345.2,2319.21,2342.04,14736.4581,53.43391235497442,2329.951247160532,2321.2098219409586,1.762298356500196,-8.483951094667509,2395.9820739540414,2193.4779260459586,2294.73,0.008600085268747115,-0.0013559495484430917,-0.42535690588801933,2351.29,1
2026-02-02 22:00:00,2342.04,2354.99,2336.0,2351.29,10355.6396,55.21140303193751,2333.8310204040718,2324.0746008037245,3.5952959899018424,-6.0681016777536385,2402.146107079994,2196.215892920006,2299.181,0.003949548257075053,0.008470796126165636,-0.29727757309607517,2347.02,0
2026-02-02 23:00:00,2351.3,2355.55,2340.0,2347.02,10633.0928,54.18321353119785,2336.2290166942403,2326.2598769176557,4.6498064321403945,-3.924520055774832,2405.6701590428706,2203.4918409571296,2304.581,-0.0018160243951192978,0.010744723457948968,0.026792473542628814,2353.98,1
2026-02-03 00:00:00,2347.01,2355.77,2325.23,2353.98,20152.9167,55.63353816936238,2339.4564682043783,2328.8998886397835,5.978214255180774,-1.943973193583711,2409.0362680366206,2211.4697319633797,2310.253,0.0029654625865991324,0.0050981195880515084,0.8953014968514148,2354.68,1
2026-02-03 01:00:00,2353.98,2359.88,2337.87,2354.68,18244.219,55.785132309266345,2342.2243830763096,2331.3551373407563,7.0067022731727775,-0.1538381002324134,2404.0407142162367,2232.131285783764,2318.0860000000002,0.000297368711713597,0.0014417617563124985,-0.09471074229171006,2298.72,0
2026-02-03 02:00:00,2354.69,2354.87,2297.13,2298.72,25890.3164,43.1050940520177,2334.314495244253,2328.247029022589,3.2686036858654006,0.5306502569871495,2397.604416856394,2245.6955831436053,2321.6499999999996,-0.023765437341804474,-0.02057928777769269,0.4190969972460865,2344.03,1
2026-02-03 03:00:00,2298.72,2345.15,2284.48,2344.03,28192.8775,52.51634360982023,2336.0809506543887,2329.750169115676,3.917117856085042,1.207943776806728,2390.7876990589307,2264.0223009410697,2327.405,0.01971096958307239,-0.004226883830788619,0.08893522444553814,2345.57,1
2026-02-03 04:00:00,2343.99,2354.99,2333.31,2345.57,58243.0576,52.80210783047865,2337.8062323535905,2331.2568196760876,4.503422486814543,1.867039518808291,2384.862963605912,2279.5710363940884,2332.217,0.0006569881784790343,-0.0038688908896323815,1.0658784333028795,2316.12,0
2026-02-03 05:00:00,2345.57,2345.79,2315.0,2316.12,36438.2864,46.979454552810864,2333.863281016574,2329.815217802174,2.5621691634628405,2.006065447739201,2383.313903635847,2283.575096364153,2333.4445,-0.012555583504222922,0.0075694299436208645,-0.37437545517871307,2320.48,1
2026-02-03 06:00:00,2316.13,2328.49,2298.44,2320.48,22606.6425,47.89552851401427,2331.429957195379,2328.926149440062,1.3598519538454639,1.8768227489604534,2378.973144496701,2292.183855503299,2335.5785,0.0018824585945460548,-0.010046799742324142,-0.37959095409053034,2323.12,1
2026-02-03 07:00:00,2320.48,2333.61,2312.8,2323.12,25649.6096,48.476022666165754,2329.919055887128,2328.3731828267228,0.6129669382894463,1.6240515868262522,2374.090380277757,2301.146619722242,2337.6184999999996,0.0011376956491759849,-0.009571234284203922,0.1346049993934304,2315.77,0
2026-02-03 08:00:00,2323.13,2332.57,2309.2,2315.77,20330.0489,46.909098298412395,2327.3465002712865,2327.172879700368,-0.5655095489787527,1.1861393596652512,2373.7507557120744,2301.897244287926,2337.824,-0.003163848617376619,-0.00015111479543372663,-0.20739343728646842,2292.06,0
2026-02-03 09:00:00,2315.77,2318.9,2262.15,2292.06,48287.7233,42.17335547896778,2320.9307729492343,2323.828795919381,-3.373768796280274,0.27415772847614617,2376.983591446129,2295.0774085538706,2336.0305,-0.010238495187345875,-0.012247466041508726,1.3751897271629283,2281.79,0
2026-02-03 10:00:00,2292.06,2299.94,2276.7,2281.79,16482.4883,40.27661646617743,2313.8142687766463,2319.825101069916,-6.3547836618718065,-1.0516305495934444,2380.9305475876076,2286.415452412392,2333.673,-0.004480685496889292,-0.017790729708323294,-0.6586608940413639,2276.68,0
2026-02-03 11:00:00,2281.79,2288.49,2270.39,2276.68,40694.3986,39.32881916569305,2307.0625835445285,2315.716043825162,-9.025552759849688,-2.6464149916446935,2378.7305125352977,2279.0124874647026,2328.8715,-0.0022394698898672294,-0.016879914672009777,1.4689475192893053,2301.32,1
2026-02-03 12:00:00,2276.68,2306.01,2272.21,2301.32,27004.257,45.93544359162836,2306.0184774455233,2314.3449920322896,-9.049596323679907,-3.9270512580517365,2375.2639003287013,2276.7400996712986,2326.002,0.010822777026196162,0.0040400338560073745,-0.3364134148919453,2312.21,1
2026-02-03 13:00:00,2301.31,2317.65,2296.44,2312.21,22529.4225,48.59945893189358,2307.1442088190643,2314.141659457786,-8.096586622138148,-4.760958330869019,2371.310370320653,2276.260629679347,2323.7855,0.004732066813828428,0.013331638757291486,-0.16570848440673636,2257.2,0
2026-02-03 14:00:00,2312.22,2316.96,2255.02,2257.2,50376.2654,38.32601246254644,2298.0634435792344,2308.71864427133,-11.64591991440966,-6.1379506475771475,2373.937009557259,2264.8319904427412,2319.3845,-0.023791091639600248,-0.00855631885025565,1.2360211585538865,2303.2,1
2026-02-03 15:00:00,2257.19,2313.43,2251.94,2303.2,65777.0774,48.18898261069092,2298.997362928464,2308.1930591026317,-10.624503890811411,-7.035261296224001,2372.6555344773406,2263.279465522659,2317.9674999999997,0.020379230905546608,0.0008169224618912452,0.30571563568108395,2240.6,0
2026-02-03 16:00:00,2303.21,2303.4,2235.19,2240.6,107134.5482,39.03925105842862,2288.3796605778343,2301.755624902381,-14.696904397783783,-8.567589916535958,2378.0671050830074,2249.720894916992,2313.894,-0.027179576241750603,-0.030970370338334385,0.6287520278302912,2195.11,0
2026-02-03 17:00:00,2240.6,2244.58,2193.5,2195.11,111725.7898,33.988875460769776,2271.4215404727734,2291.5988987212017,-21.34887739443957,-11.123847412116682,2387.5770713612915,2225.517928638708,2306.5474999999997,-0.020302597518521703,-0.027507531454899703,0.04285491167078059,2120.65,0
2026-02-03 18:00:00,2195.11,2206.98,2110.0,2120.65,171392.473,27.677300933702355,2244.008533114087,2275.3180512239446,-32.25707415940451,-15.350492761574248,2407.0201480240644,2183.0108519759356,2295.0155,-0.033920851346857295,-0.07925929142063204,0.5340457499276501,2205.28,1
2026-02-03 19:00:00,2120.65,2218.4,2112.08,2205.28,109307.3092,41.07138813386454,2236.9669816387986,2268.647760631188,-33.68466907030961,-19.01732802332132,2403.7461898880065,2172.1108101119935,2287.9285,0.03990757550750956,-0.01576363474069431,-0.3622397338300848,2299.46,1
2026-02-03 20:00:00,2205.27,2343.82,2188.25,2299.46,150442.909,51.77498808100786,2248.3293486135626,2271.5822596186936,-26.906349766086805,-20.595132371874417,2397.175925217747,2173.2290747822526,2285.2025,0.04270659508089669,0.047537481037396745,0.3763298182076191,2283.92,0
2026-02-03 21:00:00,2299.46,2337.58,2279.76,2283.92,58783.3246,50.15614476382839,2254.8003761383693,2272.757282512151,-22.528733789660237,-20.98185265543158,2389.009190315797,2174.319809684203,2281.6645,-0.006758108425456433,0.07699054535166105,-0.6092649032730416,2236.38,0
